id,title,company,location,job_description,skills,role
528,Graphic Designer (Senior),DevHub,Berlin,We need an experienced Graphic Designer for exciting projects.,"Branding, Print Design, Agile, Adobe Photoshop, Color Theory, Visual Design, InDesign, Digital Design, Typography, Logo Design, Adobe Illustrator",Graphic Designer
162,Data Engineer (Principal),StartupX,Remote,Data Engineer position with growth opportunities.,"PostgreSQL, Snowflake, Hadoop, Apache Spark, AWS, SQL, Python, Airflow, ETL, Data Warehousing",Data Engineer
267,Big Data Engineer (Principal),InnovateTech,Singapore,Join us as a Big Data Engineer and work on cutting-edge technology.,"ETL, Hadoop, Kafka, Python, Apache Spark, Data Lake",Big Data Engineer
621,Product Owner (Principal),SysTech,Los Angeles,We need an experienced Product Owner for exciting projects.,"User Stories, Stakeholder Management, Jira, Agile, Roadmapping, Team Work, Product Ownership",Product Owner
474,Performance Engineer (Lead),GlobalTech,Chicago,Looking for a skilled Performance Engineer to join our team.,"APM, Performance Testing, Optimization, Communication, Profiling, Agile, Analysis, New Relic, JMeter, Gatling, Monitoring, Load Testing",Performance Engineer
67,Web Developer (Junior),AppMasters,San Francisco,Web Developer position with growth opportunities.,"CSS, MySQL, Communication, Responsive Design, WordPress, Bootstrap, JavaScript, jQuery, SEO, PHP",Web Developer
142,Data Scientist (Lead),FutureSoft,Chicago,Looking for a skilled Data Scientist to join our team.,"Power BI, NumPy, Pandas, Excel, SQL, Machine Learning, Statistics, Python, Tableau",Data Scientist
873,Marketing Technologist (Principal),InnovateTech,Chicago,Join us as a Marketing Technologist and work on cutting-edge technology.,"Data, Reporting, SQL, Marketing Technology, Marketing Platforms, CRM",Marketing Technologist
878,Marketing Technologist (Principal),InnovateTech,Singapore,Join us as a Marketing Technologist and work on cutting-edge technology.,"Automation, Agile, Integration, SQL, Marketing Technology, Team Work, Marketing Platforms, Analytics",Marketing Technologist
74,API Developer (Lead),WebWorks,Los Angeles,Looking for a skilled API Developer to join our team.,"REST API, API Design, Express.js, Swagger, FastAPI, JSON, OAuth, Node.js",API Developer
539,UX Researcher (Senior),AppMasters,Singapore,We need an experienced UX Researcher for exciting projects.,"UX, Interviews, A/B Testing, User Research, Personas, User Journey, Analytics",UX Researcher
631,Business Analyst (Principal),StartupX,San Francisco,Join us as a Business Analyst and work on cutting-edge technology.,"User Stories, Jira, Stakeholder Management, Problem Solving, Excel, SQL, Process Mapping, Business Analysis, Requirements Gathering",Business Analyst
731,Software Architect (Junior),CodeFactory,Berlin,Looking for a skilled Software Architect to join our team.,"API Design, Problem Solving, Cloud, Performance, System Design, Architecture Patterns, Microservices, Technical Leadership, Communication, Code Review",Software Architect
774,AR/VR Developer (Senior),SysTech,New York,AR/VR Developer position with growth opportunities.,"3D Modeling, AR, Oculus, ARKit, ARCore, C#, Unreal Engine, VR",AR/VR Developer
912,IT Consultant (Mid-level),AIVentures,San Francisco,Looking for a skilled IT Consultant to join our team.,"IT Consulting, Digital Transformation, Stakeholder Management, Cloud, Project Management, Strategy, Communication, Business Analysis",IT Consultant
111,React Native Developer (Lead),NextGen,Denver,Join us as a React Native Developer and work on cutting-edge technology.,"REST API, Expo, Firebase, Mobile, JavaScript, TypeScript",React Native Developer
503,UI/UX Designer (Junior),StartupX,Berlin,UI/UX Designer position with growth opportunities.,"User Testing, Sketch, Adobe XD, UX Research, Prototyping, Accessibility, Wireframing, Design Systems",UI/UX Designer
401,Information Security Analyst (Principal),AppMasters,Chicago,Looking for a skilled Information Security Analyst to join our team.,"Incident Response, GDPR, ISO 27001, Security Awareness, Information Security, SOC 2, Audit, Communication, Compliance",Information Security Analyst
175,Machine Learning Engineer (Junior),NetPro,Remote,Machine Learning Engineer position with growth opportunities.,"AWS SageMaker, Machine Learning, Docker, MLOps, Feature Engineering, Model Deployment, Python",Machine Learning Engineer
197,Computer Vision Engineer (Principal),StartupX,London,Join us as a Computer Vision Engineer and work on cutting-edge technology.,"YOLO, TensorFlow, Image Processing, CNN, Object Detection, PyTorch, Image Segmentation, OpenCV, Python, Deep Learning",Computer Vision Engineer
954,Help Desk Technician (Lead),CloudNine,New York,Join us as a Help Desk Technician and work on cutting-edge technology.,"Ticketing, Documentation, Software Installation, Customer Service, Troubleshooting, Technical Support, Active Directory, Hardware",Help Desk Technician
630,Product Owner (Junior),WebWorks,Toronto,Product Owner position with growth opportunities.,"User Stories, Stakeholder Management, Agile, Prioritization, Roadmapping, Backlog Management, Product Ownership, Analytics",Product Owner
41,Senior Software Engineer (Junior),SysTech,Singapore,Join us as a Senior Software Engineer and work on cutting-edge technology.,"Architecture, Kubernetes, Mentoring, Leadership, Agile, Cloud, System Design, Java, Code Review",Senior Software Engineer
694,Customer Success Engineer (Mid-level),StartupX,Boston,Customer Success Engineer position with growth opportunities.,"Leadership, Relationship Management, Product Knowledge, Technical Support, SQL, Communication, Training",Customer Success Engineer
597,Scrum Master (Principal),TechCorp,Toronto,We need an experienced Scrum Master for exciting projects.,"Kanban, Jira, Agile, SAFe, Facilitation, Impediment Removal, Scrum, Team Coaching, Sprint Planning",Scrum Master
40,Software Engineer (Mid-level),DataDriven,Miami,We need an experienced Software Engineer for exciting projects.,"Testing, Data Structures, Agile, C++, SQL, CI/CD, Git, Algorithms, Python",Software Engineer
103,Android Developer (Junior),SmartSolutions,Seattle,Looking for a skilled Android Developer to join our team.,"REST API, Android Studio, Jetpack Compose, MVVM, Firebase, Java, Gradle, XML",Android Developer
785,Game Developer (Principal),TechCorp,Boston,Game Developer position with growth opportunities.,"Physics, 3D Development, Game Design, Animation, C++, C#, Graphics, AI",Game Developer
900,Sales Engineer (Lead),SmartSolutions,Toronto,Join us as a Sales Engineer and work on cutting-edge technology.,"Pre-sales, Technical Sales, Stakeholder Management, Cloud, Technical Knowledge, POC, Product Demo, Solution Design, API, Communication",Sales Engineer
802,Robotics Engineer (Senior),FutureSoft,Los Angeles,Looking for a skilled Robotics Engineer to join our team.,"Computer Vision, Sensors, Problem Solving, C++, Embedded Systems, ROS, Machine Learning, Robotics, Communication",Robotics Engineer
908,Solutions Engineer (Lead),DevHub,Toronto,Solutions Engineer position with growth opportunities.,"Architecture, Solutions Design, Demo, Customer Success, Cloud, Product Knowledge, Integration",Solutions Engineer
90,Mobile Developer (Junior),CloudNine,Miami,Join us as a Mobile Developer and work on cutting-edge technology.,"REST API, React Native, Leadership, Flutter, Firebase, Swift, Objective-C, Kotlin, Java, Git, Android, iOS",Mobile Developer
586,Project Manager (Senior),DataMind,Singapore,Project Manager position with growth opportunities.,"Risk Management, Stakeholder Management, Jira, Agile, MS Project, Resource Planning, Project Management, Budget Management, Scrum",Project Manager
366,Release Engineer (Senior),SysTech,Berlin,Release Engineer position with growth opportunities.,"Jenkins, Kubernetes, Automation, Build Systems, Problem Solving, Docker, Git, CI/CD, Deployment, Release Management",Release Engineer
376,Security Engineer (Senior),InnovateTech,London,Security Engineer position with growth opportunities.,"Security, IDS/IPS, Agile, SOC, Firewalls, Encryption, Penetration Testing, Team Work, OWASP, Vulnerability Assessment",Security Engineer
299,Cloud Engineer (Mid-level),AIVentures,Seattle,Cloud Engineer position with growth opportunities.,"Kubernetes, Networking, Linux, Problem Solving, Docker, Azure, Google Cloud, CloudFormation, Security, Terraform",Cloud Engineer
826,CTO (Mid-level),NextGen,Austin,We need an experienced CTO for exciting projects.,"Architecture, Leadership, Digital Transformation, Technology Strategy, Vendor Management, Budget Management, Security",CTO
34,Software Engineer (Senior),FutureSoft,New York,We need an experienced Software Engineer for exciting projects.,"Testing, Data Structures, Agile, Docker, Java, AWS, Git, CI/CD, Algorithms, Python",Software Engineer
182,NLP Engineer (Senior),CloudFirst,Singapore,Join us as a NLP Engineer and work on cutting-edge technology.,"Agile, NLP, Transformers, Hugging Face, SpaCy, NLTK, Python, Deep Learning",NLP Engineer
483,QA Lead (Lead),SysTech,Bangalore,Join us as a QA Lead and work on cutting-edge technology.,"Testing, Automation, Quality, Strategy, Test Management, Team Leadership, Reporting, Selenium",QA Lead
3,Full Stack Developer (Mid-level),DevHub,Toronto,Full Stack Developer position with growth opportunities.,"PostgreSQL, JavaScript, SQL, Node.js, Git, React, TypeScript",Full Stack Developer
759,Integration Architect (Mid-level),MegaSoft,Singapore,We need an experienced Integration Architect for exciting projects.,"REST, Integration, Microservices, Event-Driven, ESB, Middleware",Integration Architect
820,Engineering Manager (Senior),CodeFactory,Miami,Engineering Manager position with growth opportunities.,"Hiring, People Management, Project Planning, Stakeholder Management, Performance Reviews, Agile, Career Development, Technical Background, Team Leadership",Engineering Manager
664,Operations Analyst (Senior),GlobalTech,Miami,Looking for a skilled Operations Analyst to join our team.,"Documentation, Communication, Process Improvement, Excel, Reporting, SQL, Dashboards, Operations, Data Analysis",Operations Analyst
95,iOS Developer (Mid-level),MegaSoft,Singapore,We need an experienced iOS Developer for exciting projects.,"REST API, Firebase, SwiftUI, Xcode, UIKit, Core Data, CocoaPods",iOS Developer
505,UI/UX Designer (Junior),FutureSoft,San Francisco,Join us as a UI/UX Designer and work on cutting-edge technology.,"Sketch, Design Systems, Problem Solving, UI Design, UX Research, Figma, Communication, Wireframing, Adobe XD",UI/UX Designer
439,Database Developer (Senior),DataMind,New York,Looking for a skilled Database Developer to join our team.,"PL/SQL, Performance Tuning, Database Design, Stored Procedures, SQL, Data Modeling, ETL, T-SQL",Database Developer
554,Interaction Designer (Lead),AppMasters,Berlin,Interaction Designer position with growth opportunities.,"Figma, Micro-interactions, User Flows, Interaction Design, UX, Prototyping, Design Systems",Interaction Designer
154,Data Analyst (Principal),GlobalTech,Remote,Looking for a skilled Data Analyst to join our team.,"Leadership, Data Visualization, Problem Solving, Excel, R, SQL, Reporting, Statistics, Python, Tableau, Google Analytics",Data Analyst
9,Full Stack Developer (Senior),NextGen,Toronto,We need an experienced Full Stack Developer for exciting projects.,"MongoDB, PostgreSQL, Git, JavaScript, Node.js, React, Python, TypeScript",Full Stack Developer
695,Customer Success Engineer (Principal),NextGen,Remote,We need an experienced Customer Success Engineer for exciting projects.,"Relationship Management, Problem Solving, Customer Success, Product Knowledge, Technical Support, SQL, API, Communication",Customer Success Engineer
697,Customer Success Engineer (Junior),NetPro,Toronto,Customer Success Engineer position with growth opportunities.,"Relationship Management, Customer Success, Onboarding, Technical Support, SQL, API, Communication, Training",Customer Success Engineer
896,Sales Engineer (Senior),NextGen,Seattle,Join us as a Sales Engineer and work on cutting-edge technology.,"Pre-sales, Technical Sales, Stakeholder Management, Cloud, Technical Knowledge, POC, Product Demo, Solution Design, API, Communication",Sales Engineer
85,Mobile Developer (Junior),NetPro,Bangalore,Looking for a skilled Mobile Developer to join our team.,"React Native, Firebase, Flutter, Swift, Objective-C, Kotlin, Android, iOS",Mobile Developer
386,Cybersecurity Analyst (Senior),GlobalTech,New York,Join us as a Cybersecurity Analyst and work on cutting-edge technology.,"Malware Analysis, Risk Assessment, Threat Analysis, Splunk, Security, Wireshark, Compliance",Cybersecurity Analyst
608,Agile Coach (Senior),InnovateTech,London,We need an experienced Agile Coach for exciting projects.,"Kanban, Team Work, Agile, Organizational Change, Team Building, Coaching, SAFe, Facilitation, Communication, Scrum",Agile Coach
